argument_text,average_strength,argument_id,argument_itself,text,label,mace_label_1,mace_prob_1,mace_label_2,mace_prob_2,mace_label_3,mace_prob_3
"I think Donnie Darko can rap this up a bit. It's pointless to care about the death of an animal. Yes, when torture of an animal occurs it's wrong because it's prolonged pain of a living creature. But just to kill it (for food, vanity or sport) is part of what makes us human. We dominate.",1.4635416666666667,arg52328," Yes, when torture of an animal occurs it's wrong because it's prolonged pain of a living creature. But just to kill it (for food, vanity or sport) is part of what makes us human. We dominate.","I think Donnie Darko can rap this up a bit. It's pointless to care about the death of an animal. Yes, when torture of an animal occurs it's wrong because it's prolonged pain of a living creature. But just to kill it (for food, vanity or sport) is part of what makes us human. We dominate.",1,strong,0.693190760473183,moderate,0.175964547378718,weak,0.130844692148099
Not really. There are way too many exceptions among the religious and non-religious for this to even be generally true.,2.660740740740741,arg431683, There are way too many exceptions among the religious and non-religious for this to even be generally true.,Not really. There are way too many exceptions among the religious and non-religious for this to even be generally true.,3,strong,0.692560957575021,moderate,0.194539784136471,weak,0.112899258288508
obviously we would win we have the marines no one can beat the marines,1.0,arg172341,obviously we would win we have the marines no one can beat the marines,obviously we would win we have the marines no one can beat the marines,1,strong,0.692335050522443,moderate,0.192386207570855,weak,0.115278741906702
"According to Michael Gladwell in ""What The Dog Saw"", Pepsi is sweeter and therefore beats Coke in tests in which only one sip is taken from each. However, in tests in which one can or more is consumed. Coke wins every time. Since most people drink more than one sip of their carbonated beverage of choice, Coke is better than Pepsi.",2.33,arg232606,n tests in which one can or more is consumed. Coke wins every time. ,"According to Michael Gladwell in ""What The Dog Saw"", Pepsi is sweeter and therefore beats Coke in tests in which only one sip is taken from each. However, in tests in which one can or more is consumed. Coke wins every time. Since most people drink more than one sip of their carbonated beverage of choice, Coke is better than Pepsi.",2,strong,0.692335050522443,moderate,0.192386207570855,weak,0.115278741906702
"Yes because being gay isn't a choice and someone shouldn't be punished so harshly for something that they can't help, decide, or change.",2.5,arg401563,"gay isn't a choice and someone shouldn't be punished so harshly for something that they can't help, decide, or change.","Yes because being gay isn't a choice and someone shouldn't be punished so harshly for something that they can't help, decide, or change.",3,strong,0.692335050522443,moderate,0.192386207570855,weak,0.115278741906702
"I CORINTHIANS CHAPTER 6 VERSE 9 AND 10 '''DO NOT BE MISLEAD .NEITHER FORNICATORS.NOR IDOLATERS,NOR ADULTERERS'' NOR MEN KEPT FOR UNNATURAL PURPOSE,NOR WHO LIE WITH MEN WILL IN INHERIT GODS KINGDOM..",1.5,arg511761,"CORINTHIANS CHAPTER 6 VERSE 9 AND 10 '''DO NOT BE MISLEAD .NEITHER FORNICATORS.NOR IDOLATERS,NOR ADULTERERS'' NOR MEN KEPT FOR UNNATURAL PURPOSE,NOR WHO LIE WITH MEN WILL IN INHERIT GODS KINGDOM.","I CORINTHIANS CHAPTER 6 VERSE 9 AND 10 '''DO NOT BE MISLEAD .NEITHER FORNICATORS.NOR IDOLATERS,NOR ADULTERERS'' NOR MEN KEPT FOR UNNATURAL PURPOSE,NOR WHO LIE WITH MEN WILL IN INHERIT GODS KINGDOM..",1,strong,0.692335050522443,moderate,0.192386207570855,weak,0.115278741906702
"This is a silly debate. Sports are good for you, why shouldn't women do things that are good for your body?",2.5,arg531663,"Sports are good for you, why shouldn't women do things that are good for your body?","This is a silly debate. Sports are good for you, why shouldn't women do things that are good for your body?",3,strong,0.692335050522443,moderate,0.192386207570855,weak,0.115278741906702
No one should kick anyone. That is just plain mean. How would you like it if I kicked you?,1.288888888888889,arg64550,No one should kick anyone. That is just plain mean. How would you like it if I kicked you?,No one should kick anyone. That is just plain mean. How would you like it if I kicked you?,1,strong,0.692335050522443,moderate,0.192386207570855,weak,0.115278741906702
No one should be forced to pay for someone else's anything. That's it =/,2.5,arg80605,No one should be forced to pay for someone else's anything.,No one should be forced to pay for someone else's anything. That's it =/,3,strong,0.692335050522443,moderate,0.192386207570855,weak,0.115278741906702
"I think is better to have a lousy Father than to be Fatherless, maybe having one is not that bad, other than living with the idea you didn't had one or with the doubt of how could it be to have one.",2.5,arg35720,"maybe having one is not that bad, other than living with the idea you didn't had one or with the doubt of how could it be to have one.","I think is better to have a lousy Father than to be Fatherless, maybe having one is not that bad, other than living with the idea you didn't had one or with the doubt of how could it be to have one.",3,moderate,0.692212236758299,strong,0.16429427875492,weak,0.143493484486782
gogo bonquiqui i totale agree with you all u guy are raciiset he can do an amazing job and he is doing amazing to so dont start a haterad,1.0,arg163734, he can do an amazing job and he is doing amazing to so dont start a haterad,gogo bonquiqui i totale agree with you all u guy are raciiset he can do an amazing job and he is doing amazing to so dont start a haterad,1,weak,0.691077795579615,moderate,0.154461102210193,strong,0.154461102210193
"I use games to calm down, relax and to sometimes blow off some steam. I started to play video games at the young age of 9ish. But i did it with my brother who was 13 at that point and he wanted me to get that this wasn't reality this is just a very god time waster/ boredom destroyer.",2.33,arg252036,"I use games to calm down, relax and to sometimes blow off some steam","I use games to calm down, relax and to sometimes blow off some steam. I started to play video games at the young age of 9ish. But i did it with my brother who was 13 at that point and he wanted me to get that this wasn't reality this is just a very god time waster/ boredom destroyer.",2,weak,0.691077795579615,moderate,0.154461102210193,strong,0.154461102210193
Every doctor and nurse I have shown this video says it cannot be real. A total fake.There are so many unanswered questions about the Bombathon that the American people just ignore!How have the American people become such a flock of dreeple mutants?,2.5,arg619346,ered questions about the Bombathon that the American people just ignore!How have the American people become such a flock of dreeple mutants?,Every doctor and nurse I have shown this video says it cannot be real. A total fake.There are so many unanswered questions about the Bombathon that the American people just ignore!How have the American people become such a flock of dreeple mutants?,3,weak,0.69087292222083,strong,0.154711766310647,moderate,0.154415311468523
"Killing someone is wrong no matter what. If you kill someone then i think you should do the right thing and turn yourself in, instead of waiting and wondering if someone else would turn you in. I know it would be difficult for me to turn in my wife, but they commited a horrible crime and they should pay for it. No one is above the law basicly.",1.9693421052631577,arg33345,"If you kill someone then i think you should do the right thing and turn yourself in, instead of waiting and wondering if someone else would turn you in. I know it would be difficult for me to turn in my wife, but they commited a horrible crime and they should pay for it. No one is above the law basicly.","Killing someone is wrong no matter what. If you kill someone then i think you should do the right thing and turn yourself in, instead of waiting and wondering if someone else would turn you in. I know it would be difficult for me to turn in my wife, but they commited a horrible crime and they should pay for it. No one is above the law basicly.",2,moderate,0.6905518477195,strong,0.166298861375005,weak,0.143149290905494
"I consider the USA to be liveable, at best. Certainly not great, but not exactly horrible. If the US were awesome, people like me would not suffer as much.",2.5,arg195748,"Certainly not great, but not exactly horrible. If the US were awesome, people like me would not suffer as much.","I consider the USA to be liveable, at best. Certainly not great, but not exactly horrible. If the US were awesome, people like me would not suffer as much.",3,moderate,0.689426455636876,strong,0.167657543802374,weak,0.14291600056075
"I like the both of them ,but i rather sonic than mario imean all mario does is save peach peach just keep getting stolen by bowser over and over what a slut. bowser had it with peach to get bowser jr and she still likes mario thats why she's a slut",1.33,arg71941,all mario does is save peach peach just keep getting stolen by bowser over and over what a slut,"I like the both of them ,but i rather sonic than mario imean all mario does is save peach peach just keep getting stolen by bowser over and over what a slut. bowser had it with peach to get bowser jr and she still likes mario thats why she's a slut",1,moderate,0.689426455636876,strong,0.167657543802374,weak,0.14291600056075
"Social media has made us more social as people can easily find people with the same interests by looking at their blogs and such and people who write blogs often find friend from the people who agree and ""like"" it. Furthermore, we are using social media to debate this.",2.558139534883721,arg290007,Social media has made us more social as people can easily find people with the same interests by looking at their blogs and such ,"Social media has made us more social as people can easily find people with the same interests by looking at their blogs and such and people who write blogs often find friend from the people who agree and ""like"" it. Furthermore, we are using social media to debate this.",3,moderate,0.688393931535303,weak,0.168904106999595,strong,0.142701961465103
I feel like they should be back in Africa because its their heritage and from their ancestors.The artifacts would probably be in museums that are away from all the wars and problems.They would also be under high security and safe.,2.0,arg973551,I feel like they should be back in Africa because its their heritage and from their ancestors.,I feel like they should be back in Africa because its their heritage and from their ancestors.The artifacts would probably be in museums that are away from all the wars and problems.They would also be under high security and safe.,2,moderate,0.687340462329548,weak,0.156329768835226,strong,0.156329768835226
Two things xbox live and gears of war. Also everyone has mics unlike ps3 pussys,2.5,arg158533,everyone has mics unlike ps3 pussys,Two things xbox live and gears of war. Also everyone has mics unlike ps3 pussys,3,moderate,0.685782648402034,strong,0.172056701158408,weak,0.142160650439558
from my point of view the government is just trying to take more control of this nation students have the right to eat what they please so the gov. should butt out of this. let the parents decide what is best for THEIR kids not the government.,2.33,arg347364,let the parents decide what is best for THEIR kids,from my point of view the government is just trying to take more control of this nation students have the right to eat what they please so the gov. should butt out of this. let the parents decide what is best for THEIR kids not the government.,2,strong,0.684122693113681,weak,0.20196598127532,moderate,0.113911325611
"I personally, don't study the bible. BUT: I do know the Adam and Eve story. I don't think snakes talk or convince you to eat a forbidden fruit. Just a thought...",1.5,arg141236,I don't think snakes talk or convince you to eat a forbidden fruit,"I personally, don't study the bible. BUT: I do know the Adam and Eve story. I don't think snakes talk or convince you to eat a forbidden fruit. Just a thought...",1,moderate,0.682643435794628,weak,0.158678282102686,strong,0.158678282102686
nope it cant be there is no evidence to show that any of it's true in my opinion the whole thing is made up!,3.0,arg140090,there is no evidence to show that any of it's true,nope it cant be there is no evidence to show that any of it's true in my opinion the whole thing is made up!,3,strong,0.6817985153999,moderate,0.204677151215783,weak,0.113524333384317
Science is fake because you cant make nothing out of something its impossible to make even 1 .,3.0,arg276178,Science is fake because you cant make nothing out of something its impossible to make even 1 .,Science is fake because you cant make nothing out of something its impossible to make even 1 .,3,strong,0.681452111853124,weak,0.216820353015887,moderate,0.10172753513099
rrod vs yellow light of death an x would kill a p in a fight,1.0,arg105022,rrod vs yellow light of death an x would kill a p in a fight,rrod vs yellow light of death an x would kill a p in a fight,1,weak,0.68034716325697,moderate,0.18333074591417,strong,0.13632209082886
Pepsi sucks shit it makes you crazy and go off the fuckin wall. pipe the fuck down and go with coke.,1.1408536585365854,arg334993,Pepsi sucks shit it makes you crazy and go off the fuckin wall. pipe the fuck down,Pepsi sucks shit it makes you crazy and go off the fuckin wall. pipe the fuck down and go with coke.,1,weak,0.68034716325697,moderate,0.18333074591417,strong,0.13632209082886
"I agree because freedom consists of the choices which are given to you. Freedom is effected by the choices and what you choose to do.If a person is physically not free, but his or her mind is free they can do anything they want.",3.0,arg28707,I agree because freedom consists of the choices which are given to you.,"I agree because freedom consists of the choices which are given to you. Freedom is effected by the choices and what you choose to do.If a person is physically not free, but his or her mind is free they can do anything they want.",3,strong,0.679218879117607,weak,0.186582634374674,moderate,0.13419848650772
"Yes, it never should have been put there in the first place.",1.5,arg250941, it never should have been put there in the first place.,"Yes, it never should have been put there in the first place.",1,weak,0.674870719188999,moderate,0.198060927474931,strong,0.12706835333607
"I disagree with this statement. I think that classroom debating is more interesting as it allows us to showcase our oral skills. We can experience the thrill of arguing with another team that is not possible in online debates. We are also able to speak wih feelings,emotions and experience which is not possible online.",2.625853658536585,arg61001,"I think that classroom debating is more interesting as it allows us to showcase our oral skills. We can experience the thrill of arguing with another team that is not possible in online debates. We are also able to speak wih feelings,emotions and experience which is not possible online.","I disagree with this statement. I think that classroom debating is more interesting as it allows us to showcase our oral skills. We can experience the thrill of arguing with another team that is not possible in online debates. We are also able to speak wih feelings,emotions and experience which is not possible online.",3,strong,0.674412482949579,weak,0.182442639737455,moderate,0.143144877312966
ok frst of all lets get this straight if your here legally fine. welcome to be here. but we cant have people taking jobs for less money legal or not because then other people. NOT just amercicans cant go out and get well paying jobs for at least a half decent life. its not the illegals that are doing this to us its the companies that are willing to pay them for a lower salary.,2.5,arg172006,we cant have people taking jobs for less money legal or not because then other people. NOT just amercicans cant go out and get well paying jobs for at least a half decent life. ,ok frst of all lets get this straight if your here legally fine. welcome to be here. but we cant have people taking jobs for less money legal or not because then other people. NOT just amercicans cant go out and get well paying jobs for at least a half decent life. its not the illegals that are doing this to us its the companies that are willing to pay them for a lower salary.,3,weak,0.672207706411564,moderate,0.163896146794218,strong,0.163896146794218
"Communism has been dis-proven by history, with North Korea starving, the rise of dictatorial-ships (mostly in communist state). In summary We've seen our mistakes, and we wont do it again ~ A funny Argument, the obvious answer would be capitalism.",1.8401214574898783,arg656393,"Communism has been dis-proven by history, with North Korea starving, the rise of dictatorial-ships (mostly in communist state). In summary We've seen our mistakes, and we wont do it again ~ A funny Argument, the obvious answer would be capitalism.","Communism has been dis-proven by history, with North Korea starving, the rise of dictatorial-ships (mostly in communist state). In summary We've seen our mistakes, and we wont do it again ~ A funny Argument, the obvious answer would be capitalism.",2,moderate,0.671934338246679,weak,0.164032830876661,strong,0.164032830876661
"* Announced a plan to responsibly end the war in Iraq:http://www.nytimes.com/2009/02/28/washington/28troops.html (and has reduced troops to under 50,000 as of now)",2.0,arg129800,"and has reduced troops to under 50,000 as of now","* Announced a plan to responsibly end the war in Iraq:http://www.nytimes.com/2009/02/28/washington/28troops.html (and has reduced troops to under 50,000 as of now)",2,moderate,0.670632631391785,weak,0.164683684304107,strong,0.164683684304107
if we say we have to stop fast food we then have to stop smoking and drinking all the things that are bad for you if anything fast food is better the being an alcoholic or a chained smoker.,3.0,arg432546,if anything fast food is better the being an alcoholic or a chained smoker.,if we say we have to stop fast food we then have to stop smoking and drinking all the things that are bad for you if anything fast food is better the being an alcoholic or a chained smoker.,3,moderate,0.670632631391785,weak,0.164683684304107,strong,0.164683684304107
"I belive that the government shouldn't secretly monitor suspicious individuals because it's taking our analiable rights from us. We are all equal in this country and it's not right for the government to invade our privacy. If we let the government do this, they will have the opportunity of taking more of our rights and corrupt us.",2.0,arg40392,"We are all equal in this country and it's not right for the government to invade our privacy. If we let the government do this, they will have the opportunity of taking more of our rights and corrupt us.","I belive that the government shouldn't secretly monitor suspicious individuals because it's taking our analiable rights from us. We are all equal in this country and it's not right for the government to invade our privacy. If we let the government do this, they will have the opportunity of taking more of our rights and corrupt us.",2,moderate,0.670368309978366,weak,0.164815845010817,strong,0.164815845010817
If you do something that wrong or makes majority of the people feel like you need to get watched then i think you should. They should be happy that their not gettin takin to jail or anything worse than that. So if thet have a problem with being watched then they nrred to jus go to jail.,2.5,arg40394,If you do something that wrong or makes majority of the people feel like you need to get watched then i think you should,If you do something that wrong or makes majority of the people feel like you need to get watched then i think you should. They should be happy that their not gettin takin to jail or anything worse than that. So if thet have a problem with being watched then they nrred to jus go to jail.,3,moderate,0.670368309978366,weak,0.164815845010817,strong,0.164815845010817
"I think the rainforest's should be saved, because they are many special of animal in the rainforest's and they would die if people destroy the rainforest's, and people wants to make more strong the economy and make more money, is very important to saved the rainforest's so the animals can live in a save place.",2.0,arg81253,"they are many special of animal in the rainforest's and they would die if people destroy the rainforest's, and people wants to make more strong the economy and make more money, is very important to saved the rainforest's so the animals can live in a save place.","I think the rainforest's should be saved, because they are many special of animal in the rainforest's and they would die if people destroy the rainforest's, and people wants to make more strong the economy and make more money, is very important to saved the rainforest's so the animals can live in a save place.",2,moderate,0.670368309978366,weak,0.164815845010817,strong,0.164815845010817
"managements education help the students to get practical knowledge of different situations and help them to react according to the current problems,",2.0,arg930746,"managements education help the students to get practical knowledge of different situations and help them to react according to the current problems,","managements education help the students to get practical knowledge of different situations and help them to react according to the current problems,",2,moderate,0.670368309978366,weak,0.164815845010817,strong,0.164815845010817
No becase inasent pepole got killed and they had to clean up all the mess,2.5873972602739723,arg93525,No becase inasent pepole got killed and they had to clean up all the mess,No becase inasent pepole got killed and they had to clean up all the mess,3,moderate,0.670368309978366,weak,0.164815845010817,strong,0.164815845010817
yes! our kids are so out of shape for the most part and eat too much junk,2.0,arg287979,our kids are so out of shape for the most part and eat too much junk,yes! our kids are so out of shape for the most part and eat too much junk,2,moderate,0.67005200126388,strong,0.167787894964102,weak,0.162160103772018
"Exeption, ""there is no evolution, just the things chuck Norris allows to live""",1.5669230769230769,arg320404,"Exeption, ""there is no evolution, just the things chuck Norris allows to live""","Exeption, ""there is no evolution, just the things chuck Norris allows to live""",1,weak,0.66899587200494,moderate,0.180271953572975,strong,0.150732174422085
"Turned a backwater feudal third world into a superpower that made the West crap its pants. Stalin might be bad, but people living under the Tsar weren't much better.",2.0,arg321069,"Turned a backwater feudal third world into a superpower that made the West crap its pants. Stalin might be bad, but people living under the Tsar weren't much better.","Turned a backwater feudal third world into a superpower that made the West crap its pants. Stalin might be bad, but people living under the Tsar weren't much better.",2,strong,0.667693067244953,moderate,0.190588259673128,weak,0.141718673081919
"You can't. Like all scientific theories, you can never fully prove it as you can not remove all external variables from the study.",2.0,arg379987,you can never fully prove it as you can not remove all external variables from the study,"You can't. Like all scientific theories, you can never fully prove it as you can not remove all external variables from the study.",2,strong,0.667693067244953,moderate,0.190588259673128,weak,0.141718673081919
"No way can chess be considered to be a sport. A sport involves physical exertion and a person/team to show physical skill and ability. Chess, whilst it takes just as much skill as a sport, is only a mental activity testing a persons mental capacity, anticipation and intelligence, without involving any physical exertion.",2.5,arg458653,"only a mental activity testing a persons mental capacity, anticipation and intelligence, without involving any physical exertion.","No way can chess be considered to be a sport. A sport involves physical exertion and a person/team to show physical skill and ability. Chess, whilst it takes just as much skill as a sport, is only a mental activity testing a persons mental capacity, anticipation and intelligence, without involving any physical exertion.",3,strong,0.667693067244953,moderate,0.190588259673128,weak,0.141718673081919
"No, of course they aren't hypocrites. I love cats and dogs. Do I eat steak, hamburgers, pork, and chicken nuggets? Oh yes I do!!! God put cows, pigs, and chickens here for us to eat; but he didn't want us to hate them. Loving the food you eat does not make you a hypocrite. ~! V",3.0,arg71036,Loving the food you eat does not make you a hypocrite.,"No, of course they aren't hypocrites. I love cats and dogs. Do I eat steak, hamburgers, pork, and chicken nuggets? Oh yes I do!!! God put cows, pigs, and chickens here for us to eat; but he didn't want us to hate them. Loving the food you eat does not make you a hypocrite. ~! V",3,strong,0.667693067244953,moderate,0.190588259673128,weak,0.141718673081919
We should the Rain Forest because it gives us a lot of oxygen n with out oxygen we cannot live n if we cut it down the global warming is increase even more n the world is going to end even faster than it is.,2.0,arg81251,the Rain Forest because it gives us a lot of oxygen n with out oxygen we cannot live n if we cut it down the global warming is increase even more n the world is going to end even faster than it is.,We should the Rain Forest because it gives us a lot of oxygen n with out oxygen we cannot live n if we cut it down the global warming is increase even more n the world is going to end even faster than it is.,2,strong,0.667693067244953,moderate,0.190588259673128,weak,0.141718673081919
Boys are excellent in the fields as compare to girls .Boys do all things which cannot done by girls.,1.8348,arg121203,Boys are excellent in the fields as compare to girls .Boys do all things which cannot done by girls.,Boys are excellent in the fields as compare to girls .Boys do all things which cannot done by girls.,2,strong,0.664995395255803,moderate,0.209481988555901,weak,0.125522616188297
Cloning is a fairly new process. It is far from perfected and poses many problems and risks to human life.,2.5,arg244901,It is far from perfected and poses many problems and risks to human life,Cloning is a fairly new process. It is far from perfected and poses many problems and risks to human life.,3,strong,0.664995395255803,moderate,0.209481988555901,weak,0.125522616188297
Well atheists shure don't tolerate Christians all that much. At least that's my experience any way.,1.0,arg333009,Well atheists shure don't tolerate Christians all that much.,Well atheists shure don't tolerate Christians all that much. At least that's my experience any way.,1,strong,0.664995395255803,moderate,0.209481988555901,weak,0.125522616188297
It gives the student a sense of individuality when they are wearing home clothes and it will let them be more creative in everyway they work in the world. therfore i believe that school uniforms should be banned.,1.5,arg61378,It gives the student a sense of individuality when they are wearing home clothes and it will let them be more creative in everyway they work in the world,It gives the student a sense of individuality when they are wearing home clothes and it will let them be more creative in everyway they work in the world. therfore i believe that school uniforms should be banned.,1,strong,0.664995395255803,moderate,0.209481988555901,weak,0.125522616188297
"Money can help you, but not create something completely non-existant.",3.0,arg70643,"Money can help you, but not create something completely non-existant.","Money can help you, but not create something completely non-existant.",3,strong,0.664995395255803,moderate,0.209481988555901,weak,0.125522616188297
"There is absolutely no justification for killing someone. Whether they were horrible people, murderers, terrorists, traitors or serial killers, they still shouldn't be killed. The taking of human lives, is the worst crime that exists, which means that the government itself is committing this crime. The death penalty is the biggest example of why there should be a radical reformation of U.S laws.",3.0,arg855452,"Whether they were horrible people, murderers, terrorists, traitors or serial killers, they still shouldn't be killed. The taking of human lives, is the worst crime that exists, which means that the government itself is committing this crime. The death penalty is the biggest example of why there should be a radical reformation of U.S laws.","There is absolutely no justification for killing someone. Whether they were horrible people, murderers, terrorists, traitors or serial killers, they still shouldn't be killed. The taking of human lives, is the worst crime that exists, which means that the government itself is committing this crime. The death penalty is the biggest example of why there should be a radical reformation of U.S laws.",3,strong,0.664995395255803,moderate,0.209481988555901,weak,0.125522616188297
No because captivity is the reason why some whales can be very aggressive and can harm trainers and other who get near them,2.0,arg901322, captivity is the reason why some whales can be very aggressive and can harm trainers and other who get near them,No because captivity is the reason why some whales can be very aggressive and can harm trainers and other who get near them,2,strong,0.664995395255803,moderate,0.209481988555901,weak,0.125522616188297
"i think college is worth it because it can get you a job that pays good in the future, and it can help you become yourself and learn what you want to do/be when your older.",2.67,arg929462," it can get you a job that pays good in the future, and it can help you become yourself and learn what you want to do/be when your older.","i think college is worth it because it can get you a job that pays good in the future, and it can help you become yourself and learn what you want to do/be when your older.",3,strong,0.664995395255803,moderate,0.209481988555901,weak,0.125522616188297
"Boys only rule if they have become excellent at something. Otherwise they do not. I try to be excellent at what I do, but I limit myslef to what I think I can be excellent at.",2.217283950617284,arg251121,Boys only rule if they have become excellent at something. Otherwise they do not.,"Boys only rule if they have become excellent at something. Otherwise they do not. I try to be excellent at what I do, but I limit myslef to what I think I can be excellent at.",2,weak,0.664943160905858,moderate,0.252476499974752,strong,0.0825803391193902
"1) When you have book you can learn about different countries and culture in just one day , however you can't travel the world and learn different cultures in one day. 2) When you buy a book you use less time , money , and effort .",2.1357142857142857,arg677868,"1) When you have book you can learn about different countries and culture in just one day , however you can't travel the world and learn different cultures in one day. 2) When you buy a book you use less time , money , and effort .","1) When you have book you can learn about different countries and culture in just one day , however you can't travel the world and learn different cultures in one day. 2) When you buy a book you use less time , money , and effort .",2,moderate,0.663847173148818,strong,0.174094237368748,weak,0.162058589482434
I think people should be taxed to help society because having police/firefighters are always nice and so are roads and water. Taxes are needed for a society to be able to run and everyone needs to do there part.Wonderopolis.com,2.2624170616113743,arg861609,I think people should be taxed to help society because having police/firefighters are always nice and so are roads and water. Taxes are needed for a society to be able to run and everyone needs to do there part.,I think people should be taxed to help society because having police/firefighters are always nice and so are roads and water. Taxes are needed for a society to be able to run and everyone needs to do there part.Wonderopolis.com,2,moderate,0.663847173148818,strong,0.174094237368748,weak,0.162058589482434
A person who answers Yes to this question knows nothing of the history of world war II. Japan was already won at the time,2.67,arg58878,Japan was already won at the time,A person who answers Yes to this question knows nothing of the history of world war II. Japan was already won at the time,3,strong,0.661545214026201,moderate,0.251460996808464,weak,0.0869937891653353
No it was written by humans who can skew and change information to suit there needs at the time.,2.5,arg143236,No it was written by humans who can skew and change information to suit there needs at the time.,No it was written by humans who can skew and change information to suit there needs at the time.,3,moderate,0.660287452571646,weak,0.169856273714177,strong,0.169856273714177
THE bible IS NOTHING BUT A WORTHLESS PIECE OF TRASH THAT SHOULD BE DESTROYED AND THROWN AWAY . HAHAHAHAHAHAHAHAHAHAHAHAHA .,2.0,arg309660,THE bible IS NOTHING BUT A WORTHLESS PIECE OF TRASH THAT SHOULD BE DESTROYED AND THROWN AWAY .,THE bible IS NOTHING BUT A WORTHLESS PIECE OF TRASH THAT SHOULD BE DESTROYED AND THROWN AWAY . HAHAHAHAHAHAHAHAHAHAHAHAHA .,2,moderate,0.660287452571646,weak,0.169856273714177,strong,0.169856273714177
"My position on this is similar to a few other issues, in that you can't have your cake and eat it too. By this, I mean that one can't expect to be safe in their country and enjoy all of the liberties granted to them at the same time. If we want to be safer, we have to give up some personal freedoms.",2.5,arg897970," I mean that one can't expect to be safe in their country and enjoy all of the liberties granted to them at the same time. If we want to be safer, we have to give up some personal freedoms.","My position on this is similar to a few other issues, in that you can't have your cake and eat it too. By this, I mean that one can't expect to be safe in their country and enjoy all of the liberties granted to them at the same time. If we want to be safer, we have to give up some personal freedoms.",3,moderate,0.660287452571646,weak,0.169856273714177,strong,0.169856273714177
"Yes, the Bible is 100 % true. Every chapter, book and verse.",1.0,arg141828,"the Bible is 100 % true. Every chapter, book and verse.","Yes, the Bible is 100 % true. Every chapter, book and verse.",1,weak,0.658768999335859,strong,0.180611448717908,moderate,0.160619551946233
Yes I agree beacause People can misuse technology to insult their friends that they hate especially cyber bully. Cyber bully often causes more harm than physical bully. Cyber bully can occur everytime and everywhere.It can lead people to death as the person insulted him/her as the victim feel so hurt....,1.655,arg265016,People can misuse technology to insult their friends that they hate especially cyber bully. Cyber bully often causes more harm than physical bully. Cyber bully can occur everytime and everywhere.It can lead people to death as the person insulted him/her as the victim feel so hurt,Yes I agree beacause People can misuse technology to insult their friends that they hate especially cyber bully. Cyber bully often causes more harm than physical bully. Cyber bully can occur everytime and everywhere.It can lead people to death as the person insulted him/her as the victim feel so hurt....,1,weak,0.658768999335859,strong,0.180611448717908,moderate,0.160619551946233
Even an article from the BBC site has arguments to support pro lifers:,1.0,arg1072666,Even an article from the BBC site has arguments to support pro lifers:,Even an article from the BBC site has arguments to support pro lifers:,1,strong,0.656415432895126,weak,0.219681479908797,moderate,0.123903087196077
"No. Human rights are labeled as things we are ensured to be given, or not taken from us from birth.♦Right to bare arms.♦Freedom of expression.♦Pursuit of happiness.Yet we are not born with income, we are however born with the right to get it.So no, income is not a human right, the right to acquire it is.",2.078759124087591,arg389047,"we are not born with income, we are however born with the right to get it.So no, income is not a human right, the right to acquire it is.","No. Human rights are labeled as things we are ensured to be given, or not taken from us from birth.♦Right to bare arms.♦Freedom of expression.♦Pursuit of happiness.Yet we are not born with income, we are however born with the right to get it.So no, income is not a human right, the right to acquire it is.",2,strong,0.656415432895126,weak,0.219681479908797,moderate,0.123903087196077
"No, it’s a ""tip.""Which is why a server should still get paid at least the minimum wage.A tip is a gift, not a wage. It should not be factored into what a company pays out to its employees.",2.287128712871287,arg240224,"A tip is a gift, not a wage. It should not be factored into what a company pays out to its employees.","No, it’s a ""tip.""Which is why a server should still get paid at least the minimum wage.A tip is a gift, not a wage. It should not be factored into what a company pays out to its employees.",2,weak,0.655698085750037,moderate,0.172150957124982,strong,0.172150957124982
"To be very frank and brutally, terribly awfully honest... we'd be better off without so many bad people, (yes, bad acts make bad people) and our population's getting kinda high...",1.661570247933884,arg76305,"we'd be better off without so many bad people, (yes, bad acts make bad people) and our population's getting kinda high...","To be very frank and brutally, terribly awfully honest... we'd be better off without so many bad people, (yes, bad acts make bad people) and our population's getting kinda high...",1,weak,0.655698085750037,moderate,0.172150957124982,strong,0.172150957124982
God created the universe. because god created the big bang,1.67,arg121718,God created the universe. because god created the big bang,God created the universe. because god created the big bang,2,weak,0.655481446057194,strong,0.172424474718316,moderate,0.17209407922449
"There is no doubt whatsoever that it is happening, there is no controversy on this point. There are however some crazy loons who think it's not attributable to the billions of tons of greenhouse gases humans are pumping into the atmosphere but whatever the cause, it is happening - natural cycle or not. This side of the debate should have been 'are humans the cause'.",2.0,arg9963,"There are however some crazy loons who think it's not attributable to the billions of tons of greenhouse gases humans are pumping into the atmosphere but whatever the cause, it is happening - natural cycle or not.","There is no doubt whatsoever that it is happening, there is no controversy on this point. There are however some crazy loons who think it's not attributable to the billions of tons of greenhouse gases humans are pumping into the atmosphere but whatever the cause, it is happening - natural cycle or not. This side of the debate should have been 'are humans the cause'.",2,weak,0.655481446057194,strong,0.172424474718316,moderate,0.17209407922449
Optimus Prime has saved all of humanity numerous times. Bender is nowhere near as significant to our history as Optimus,3.0,arg503309,Optimus Prime has saved all of humanity numerous times.,Optimus Prime has saved all of humanity numerous times. Bender is nowhere near as significant to our history as Optimus,3,moderate,0.65481668510171,weak,0.172591657449145,strong,0.172591657449145
